Year,ID,Area,QS,N/ha,Manure/ha,Mulch/ha,Yield/ha,for crop
9,Parcel77863.39852956848-b703609_18a74ce22e5_-631e,0.161,1.010,39.620,404.596,0.000,0.000,Fallow
9,Parcel95129.26006352215-b703609_18a74ce22e5_-631c,0.251,1.010,39.620,404.596,0.000,0.000,Fallow
9,Parcel97216.45376708872-b703609_18a74ce22e5_-6506,0.319,1.004,41.138,0.000,851.266,729.656,Millet
9,Parcel19731.906119322197-b703609_18a74ce22e5_-6387,0.360,1.010,39.620,404.596,0.000,0.000,Fallow
9,Parcel89117.52898152314-b703609_18a74ce22e5_-639e,0.381,1.010,39.620,475.590,0.000,0.000,Fallow
9,Parcel56303.79897943828-b703609_18a74ce22e5_-64e1,0.471,1.035,48.661,0.000,962.431,824.941,Millet
9,Parcel91298.88935147846-b703609_18a74ce22e5_-64f1,0.275,1.020,48.488,0.000,960.072,822.919,Millet
9,Parcel2484.6217172577844-b703609_18a74ce22e5_-6315,0.266,1.010,39.620,475.590,0.000,0.000,Fallow
9,Parcel12717.636480516081-b703609_18a74ce22e5_-6320,0.349,1.010,39.620,475.590,0.000,0.000,Fallow
9,Parcel2574.279626203246-b703609_18a74ce22e5_-6388,0.273,1.010,39.620,475.590,0.000,0.000,Fallow
9,Parcel6023.4902617956495-b703609_18a74ce22e5_-64bc,0.393,1.029,48.592,0.000,961.486,824.131,Millet
9,Parcel82315.5413573627-b703609_18a74ce22e5_-64fe,0.241,1.018,48.458,0.000,959.657,822.563,Millet
9,Parcel18048.64229144999-b703609_18a74ce22e5_-6385,0.342,1.010,39.620,475.590,0.000,0.000,Fallow
9,Parcel22183.888253386165-b703609_18a74ce22e5_-64d2,0.357,1.027,48.773,0.000,963.956,826.248,Millet
9,Parcel57999.28054385089-b703609_18a74ce22e5_-637c,0.442,1.010,39.620,515.760,0.000,0.000,Fallow
9,Parcel85422.74130769288-b703609_18a74ce22e5_-6329,0.463,1.010,39.620,515.760,0.000,0.000,Fallow
9,Parcel30065.28366793653-b703609_18a74ce22e5_-636a,0.482,1.010,39.620,515.760,0.000,0.000,Fallow
9,Parcel55387.23603534151-b703609_18a74ce22e5_-6375,0.449,1.010,39.620,515.760,0.000,0.000,Fallow
9,Parcel38060.33391335242-b703609_18a74ce22e5_-64e9,0.415,1.029,48.033,0.000,953.826,817.565,Millet
9,Parcel63976.53760179416-b703609_18a74ce22e5_-653c,0.133,1.009,47.800,0.000,950.614,814.812,Millet
9,Parcel14737.595973426742-b703609_18a74ce22e5_-6525,0.392,1.027,48.014,0.000,953.571,817.347,Millet
9,Parcel46198.23790819146-b703609_18a74ce22e5_-638e,0.391,1.010,39.620,99.311,0.000,0.000,Fallow
9,Parcel86164.87238284106-b703609_18a74ce22e5_-64c2,0.391,1.027,48.013,0.000,953.563,817.339,Millet
9,Parcel36211.22922942951-b703609_18a74ce22e5_-64b2,0.358,1.025,47.986,0.000,0.000,0.000,NotAssigned
9,Parcel74480.927931364-b703609_18a74ce22e5_-6365,0.205,1.010,39.620,99.311,0.000,0.000,Fallow
9,Parcel8863.208118337085-b703609_18a74ce22e5_-6383,0.454,1.010,39.620,99.311,0.000,0.000,Fallow
9,Parcel374.7668062194953-b703609_18a74ce22e5_-6302,0.507,1.010,39.620,99.311,0.000,0.000,Fallow
9,Parcel30335.483105653617-b703609_18a74ce22e5_-6438,0.272,1.279,49.219,0.000,0.000,224.775,Peanut
9,Parcel45287.62178323197-b703609_18a74ce22e5_-63ee,0.410,1.421,50.921,0.000,0.000,224.775,Peanut
9,Parcel3191.3944936278303-b703609_18a74ce22e5_-643d,0.296,1.303,49.513,0.000,0.000,224.775,Peanut
9,Parcel63998.388344426814-b703609_18a74ce22e5_-6474,0.414,1.425,50.971,0.000,0.000,0.000,NotAssigned
9,Parcel68311.95720743974-b703609_18a74ce22e5_-6422,0.374,1.384,50.478,0.000,0.000,0.000,NotAssigned
9,Parcel84432.15578545473-b703609_18a74ce22e5_-644e,0.325,1.017,46.080,0.000,0.000,0.000,NotAssigned
9,Parcel72288.74108602272-b703609_18a74ce22e5_-644d,0.145,1.008,45.965,0.000,0.000,0.000,NotAssigned
9,Parcel27186.665278788412-b703609_18a74ce22e5_-6448,0.492,1.026,46.187,0.000,0.000,0.000,NotAssigned
9,Parcel35107.13127971393-b703609_18a74ce22e5_-647c,0.079,1.004,45.922,0.000,0.000,0.000,NotAssigned
9,Parcel50026.112659925195-b703609_18a74ce22e5_-6434,0.248,1.241,47.069,0.000,0.000,224.775,Peanut
9,Parcel61150.11556157137-b703609_18a74ce22e5_-6405,0.328,1.320,48.014,0.000,0.000,224.775,Peanut
9,Parcel39210.860215131426-b703609_18a74ce22e5_-643f,0.387,1.377,48.703,0.000,0.000,224.775,Peanut
9,Parcel50651.93497201235-b703609_18a74ce22e5_-643b,0.206,1.201,46.585,0.000,0.000,224.775,Peanut
9,Parcel5245.382800936971-b703609_18a74ce22e5_-643c,0.487,1.475,49.878,0.000,0.000,224.775,Peanut
9,Parcel53015.340382773145-b703609_18a74ce22e5_-63fa,0.441,1.017,44.383,0.000,0.000,224.775,Peanut
9,Parcel17412.58829947164-b703609_18a74ce22e5_-63dd,0.285,1.011,44.309,0.000,0.000,224.775,Peanut
9,Parcel71184.12301674101-b703609_18a74ce22e5_-63f7,0.231,1.009,44.284,0.000,0.000,224.775,Peanut
9,Parcel28535.478363838753-b703609_18a74ce22e5_-6460,0.385,1.015,44.356,0.000,0.000,224.775,Peanut
9,Parcel15514.194033330132-b703609_18a74ce22e5_-63f1,0.433,1.017,44.379,0.000,0.000,0.000,NotAssigned
9,Parcel93737.24102298176-b703609_18a74ce22e5_-6477,0.208,1.008,44.273,0.000,0.000,0.000,NotAssigned
9,Parcel85493.12709749625-b703609_18a74ce22e5_-6476,0.446,1.018,44.385,0.000,0.000,0.000,NotAssigned
9,Parcel84705.42772621449-b703609_18a74ce22e5_-63ba,0.346,1.296,43.998,0.000,0.000,224.775,Peanut
9,Parcel21585.887333127273-b703609_18a74ce22e5_-6437,0.401,1.344,44.568,0.000,0.000,224.775,Peanut
9,Parcel20034.503581541685-b703609_18a74ce22e5_-63b7,0.239,1.205,42.901,0.000,0.000,224.775,Peanut
9,Parcel68017.34779737925-b703609_18a74ce22e5_-63c0,0.217,1.186,42.676,0.000,0.000,224.775,Peanut
9,Parcel78882.55586684347-b703609_18a74ce22e5_-63c8,0.362,1.310,44.162,0.000,0.000,0.000,NotAssigned
9,Parcel57189.90570572869-b703609_18a74ce22e5_-645d,0.445,1.004,40.488,0.000,0.000,0.000,NotAssigned
9,Parcel35316.785438226616-b703609_18a74ce22e5_-644a,0.366,1.003,40.480,0.000,0.000,0.000,NotAssigned
9,Parcel16883.504268731653-b703609_18a74ce22e5_-63b4,0.407,1.394,48.625,0.000,0.000,224.775,Peanut
9,Parcel77700.2999612858-b703609_18a74ce22e5_-63c6,0.096,1.092,45.009,0.000,0.000,224.775,Peanut
9,Parcel84001.01316661153-b703609_18a74ce22e5_-63d1,0.361,1.349,48.095,0.000,0.000,224.775,Peanut
9,Parcel69397.97605378192-b703609_18a74ce22e5_-642a,0.254,1.245,46.843,0.000,0.000,224.775,Peanut
9,Parcel89886.17382802315-b703609_18a74ce22e5_-6401,0.272,1.263,47.053,0.000,0.000,224.775,Peanut
9,Parcel49430.3922645276-b703609_18a74ce22e5_-63ef,0.424,1.410,48.825,0.000,0.000,224.775,Peanut
9,Parcel73247.78688414212-b703609_18a74ce22e5_-643e,0.441,1.426,49.020,0.000,0.000,224.775,Peanut
9,Parcel19072.400055400518-b703609_18a74ce22e5_-63e6,0.334,1.012,44.051,0.000,0.000,224.775,Peanut
9,Parcel11427.144080143658-b703609_18a74ce22e5_-63df,0.450,1.017,44.103,0.000,0.000,224.775,Peanut
9,Parcel29569.776224212565-b703609_18a74ce22e5_-645b,0.382,1.014,44.073,0.000,0.000,224.775,Peanut
9,Parcel79412.87411185158-b703609_18a74ce22e5_-6459,0.393,1.015,44.077,0.000,0.000,224.775,Peanut
9,Parcel64554.14864232795-b703609_18a74ce22e5_-646c,0.248,1.009,44.013,0.000,0.000,0.000,NotAssigned
9,Parcel69096.67482770841-b703609_18a74ce22e5_-6415,0.345,1.013,44.056,0.000,0.000,0.000,NotAssigned
9,Parcel2757.295213655042-b703609_18a74ce22e5_-63b6,0.434,1.460,52.537,0.000,0.000,224.775,Peanut
9,Parcel4574.441042287925-b703609_18a74ce22e5_-63bc,0.431,1.457,52.502,0.000,0.000,224.775,Peanut
9,Parcel55258.02829083477-b703609_18a74ce22e5_-63dc,0.379,1.402,51.839,0.000,0.000,224.775,Peanut
9,Parcel22696.496692323675-b703609_18a74ce22e5_-6461,0.370,1.392,51.722,0.000,0.000,224.775,Peanut
9,Parcel8708.303762009995-b703609_18a74ce22e5_-6442,0.345,1.366,51.409,0.000,0.000,224.775,Peanut
9,Parcel91391.86426600897-b703609_18a74ce22e5_-6411,0.358,1.023,47.292,0.000,0.000,0.000,NotAssigned
9,Parcel83530.92081726273-b703609_18a74ce22e5_-63cb,0.495,1.486,50.142,0.000,0.000,224.775,Peanut
9,Parcel71742.65861919739-b703609_18a74ce22e5_-63d0,0.251,1.245,47.259,0.000,0.000,224.775,Peanut
9,Parcel76880.25324297251-b703609_18a74ce22e5_-63d5,0.184,1.180,46.475,0.000,0.000,224.775,Peanut
9,Parcel79605.52116312647-b703609_18a74ce22e5_-6456,0.193,1.188,46.575,0.000,0.000,224.775,Peanut
9,Parcel39863.89083519074-b703609_18a74ce22e5_-63e7,0.209,1.204,46.764,0.000,0.000,224.775,Peanut
9,Parcel68688.8967778777-b703609_18a74ce22e5_-6413,0.245,1.010,44.433,0.000,0.000,224.775,Peanut
9,Parcel20459.240868314242-b703609_18a74ce22e5_-6441,0.246,1.010,44.434,0.000,0.000,0.000,NotAssigned
9,Parcel76575.39703772876-b703609_18a74ce22e5_-640e,0.403,1.016,44.510,0.000,0.000,0.000,NotAssigned
9,Parcel19031.083949318196-b703609_18a74ce22e5_-6424,0.189,1.008,44.406,0.000,0.000,0.000,NotAssigned
9,Parcel73104.01853360102-b703609_18a74ce22e5_-646d,0.408,1.017,44.512,0.000,0.000,0.000,NotAssigned
9,Parcel38868.56299835988-b703609_18a74ce22e5_-6423,0.361,1.015,44.489,0.000,0.000,0.000,NotAssigned
9,Parcel57340.89811258163-b703609_18a74ce22e5_-6420,0.243,1.010,44.433,0.000,0.000,0.000,NotAssigned
9,Parcel65238.00817329978-b703609_18a74ce22e5_-641c,0.361,1.015,44.490,0.000,0.000,0.000,NotAssigned
9,Parcel8696.741573974099-b703609_18a74ce22e5_-640d,0.093,1.004,44.360,0.000,0.000,0.000,NotAssigned
9,Parcel24076.484222773066-b703609_18a74ce22e5_-6478,0.056,1.002,44.342,0.000,0.000,0.000,NotAssigned
9,Parcel85584.28996829472-b703609_18a74ce22e5_-63bd,0.299,1.256,43.516,0.000,0.000,224.775,Peanut
9,Parcel26850.292510188934-b703609_18a74ce22e5_-6428,0.367,1.315,44.221,0.000,0.000,224.775,Peanut
9,Parcel18057.866748381868-b703609_18a74ce22e5_-63ec,0.242,1.207,42.935,0.000,0.000,224.775,Peanut
9,Parcel33396.53281368262-b703609_18a74ce22e5_-63f8,0.355,1.304,44.090,0.000,0.000,0.000,NotAssigned
9,Parcel440.87679586118924-b703609_18a74ce22e5_-63e2,0.410,1.351,44.662,0.000,0.000,0.000,NotAssigned
9,Parcel31777.987246821347-b703609_18a74ce22e5_-6463,0.228,1.195,42.788,0.000,0.000,0.000,NotAssigned
9,Parcel88083.03369440211-b703609_18a74ce22e5_-641d,0.307,1.002,40.475,0.000,0.000,0.000,NotAssigned
9,Parcel22446.03372033778-b703609_18a74ce22e5_-646e,0.191,1.002,40.464,0.000,0.000,0.000,NotAssigned
9,Parcel21114.090244003924-b703609_18a74ce22e5_-6433,0.247,1.242,47.255,0.000,0.000,224.775,Peanut
9,Parcel16837.39426825127-b703609_18a74ce22e5_-63eb,0.465,1.457,49.836,0.000,0.000,224.775,Peanut
9,Parcel14013.01449600859-b703609_18a74ce22e5_-63ed,0.252,1.247,47.313,0.000,0.000,224.775,Peanut
9,Parcel2827.188524643187-b703609_18a74ce22e5_-6464,0.483,1.475,50.051,0.000,0.000,224.775,Peanut
9,Parcel50879.58285965929-b703609_18a74ce22e5_-63fd,0.145,1.142,46.052,0.000,0.000,224.775,Peanut
9,Parcel96701.14326799932-b703609_18a74ce22e5_-6445,0.394,1.386,48.987,0.000,0.000,224.775,Peanut
9,Parcel505.75330015962817-b703609_18a74ce22e5_-641e,0.219,1.009,44.460,0.000,0.000,224.775,Peanut
9,Parcel57484.77216443339-b703609_18a74ce22e5_-6473,0.396,1.016,44.547,0.000,0.000,0.000,NotAssigned
9,Parcel74687.542590528-b703609_18a74ce22e5_-6416,0.246,1.010,44.474,0.000,0.000,0.000,NotAssigned
9,Parcel54579.129615695085-b703609_18a74ce22e5_-646f,0.355,1.014,44.527,0.000,0.000,0.000,NotAssigned
9,Parcel68958.53690647126-b703609_18a74ce22e5_-6479,0.411,1.017,44.555,0.000,0.000,0.000,NotAssigned
9,Parcel39978.227677252675-b703609_18a74ce22e5_-647e,0.284,1.012,44.492,0.000,0.000,0.000,NotAssigned
9,Parcel33433.44376050017-b703609_18a74ce22e5_-63b1,0.294,1.282,47.008,0.000,0.000,224.775,Peanut
9,Parcel56419.83461106953-b703609_18a74ce22e5_-63c7,0.433,1.415,48.611,0.000,0.000,224.775,Peanut
9,Parcel60448.20756704827-b703609_18a74ce22e5_-642c,0.455,1.437,48.872,0.000,0.000,224.775,Peanut
9,Parcel1586.403852302676-b703609_18a74ce22e5_-6407,0.133,1.127,45.151,0.000,0.000,224.775,Peanut
9,Parcel99333.52825968481-b703609_18a74ce22e5_-63da,0.365,1.350,47.827,0.000,0.000,224.775,Peanut
9,Parcel12730.119110413718-b703609_18a74ce22e5_-63d9,0.231,1.221,46.280,0.000,0.000,224.775,Peanut
9,Parcel90992.34034557301-b703609_18a74ce22e5_-6403,0.213,1.007,43.716,0.000,0.000,224.775,Peanut
9,Parcel81096.4400852396-b703609_18a74ce22e5_-6458,0.356,1.012,43.776,0.000,0.000,0.000,NotAssigned
9,Parcel28076.2679432088-b703609_18a74ce22e5_-63e4,0.293,1.010,43.749,0.000,0.000,0.000,NotAssigned
9,Parcel88481.34933461732-b703609_18a74ce22e5_-6467,0.363,1.013,43.778,0.000,0.000,0.000,NotAssigned
9,Parcel46924.20961782966-b703609_18a74ce22e5_-6421,0.398,1.014,43.793,0.000,0.000,0.000,NotAssigned
9,Parcel34279.55393940206-b703609_18a74ce22e5_-6418,0.465,1.016,43.821,0.000,0.000,0.000,NotAssigned
9,Parcel5939.881560252991-b703609_18a74ce22e5_-6449,0.467,1.016,43.822,0.000,0.000,0.000,NotAssigned
9,Parcel20396.847088850755-b703609_18a74ce22e5_-6450,0.321,1.011,43.761,0.000,0.000,0.000,NotAssigned
9,Parcel99280.17983032504-b703609_18a74ce22e5_-63b0,0.380,1.390,50.523,0.000,0.000,224.775,Peanut
9,Parcel7414.119448846867-b703609_18a74ce22e5_-6431,0.358,1.367,50.247,0.000,0.000,224.775,Peanut
9,Parcel68653.60791317321-b703609_18a74ce22e5_-63ca,0.279,1.286,49.269,0.000,0.000,224.775,Peanut
9,Parcel82328.24120993723-b703609_18a74ce22e5_-6462,0.397,1.407,50.727,0.000,0.000,224.775,Peanut
9,Parcel12280.112321779769-b703609_18a74ce22e5_-6410,0.374,1.383,50.442,0.000,0.000,224.775,Peanut
9,Parcel14943.592751839296-b703609_18a74ce22e5_-6466,0.226,1.012,45.988,0.000,0.000,0.000,NotAssigned
9,Parcel55619.45561799873-b703609_18a74ce22e5_-63f3,0.259,1.014,46.009,0.000,0.000,0.000,NotAssigned
9,Parcel5760.559047193558-b703609_18a74ce22e5_-6417,0.229,1.012,45.990,0.000,0.000,0.000,NotAssigned
9,Parcel85925.84148358909-b703609_18a74ce22e5_-641b,0.320,1.017,46.048,0.000,0.000,0.000,NotAssigned
9,Parcel46082.86332076219-b703609_18a74ce22e5_-6454,0.282,1.297,50.475,0.000,0.000,224.775,Peanut
9,Parcel48476.599147858265-b703609_18a74ce22e5_-63d7,0.221,1.233,49.710,0.000,0.000,224.775,Peanut
9,Parcel90093.9598321415-b703609_18a74ce22e5_-63fc,0.385,1.407,51.795,0.000,0.000,224.775,Peanut
9,Parcel44982.946449479845-b703609_18a74ce22e5_-63fb,0.437,1.462,52.453,0.000,0.000,224.775,Peanut
9,Parcel4805.837185955852-b703609_18a74ce22e5_-63f2,0.260,1.274,50.199,0.000,0.000,224.775,Peanut
9,Parcel96321.77909853666-b703609_18a74ce22e5_-6427,0.458,1.029,47.253,0.000,0.000,224.775,Peanut
9,Parcel97565.91516374411-b703609_18a74ce22e5_-6426,0.313,1.019,47.145,0.000,0.000,0.000,NotAssigned
9,Parcel22641.43434855814-b703609_18a74ce22e5_-63b8,0.459,1.468,51.279,0.000,0.000,224.775,Peanut
9,Parcel10358.301775335955-b703609_18a74ce22e5_-63c4,0.391,1.399,50.450,0.000,0.000,224.775,Peanut
9,Parcel31731.621626954944-b703609_18a74ce22e5_-642d,0.230,1.234,48.472,0.000,0.000,224.775,Peanut
9,Parcel18886.111535419946-b703609_18a74ce22e5_-63ea,0.175,1.178,47.794,0.000,0.000,224.775,Peanut
9,Parcel20078.510229399493-b703609_18a74ce22e5_-6412,0.291,1.015,45.841,0.000,0.000,0.000,NotAssigned
9,Parcel34195.26151045399-b703609_18a74ce22e5_-63f4,0.417,1.022,45.920,0.000,0.000,0.000,NotAssigned
9,Parcel70241.68372302628-b703609_18a74ce22e5_-640b,0.339,1.018,45.871,0.000,0.000,0.000,NotAssigned
9,Parcel14657.09373189763-b703609_18a74ce22e5_-6470,0.237,1.012,45.808,0.000,0.000,0.000,NotAssigned
9,Parcel37626.69398463634-b703609_18a74ce22e5_-647d,0.382,1.020,45.898,0.000,0.000,0.000,NotAssigned
9,Parcel86381.1259932088-b703609_18a74ce22e5_-63b2,0.336,1.332,48.569,0.000,0.000,224.775,Peanut
9,Parcel93076.7641061346-b703609_18a74ce22e5_-642f,0.220,1.217,47.186,0.000,0.000,224.775,Peanut
9,Parcel86669.17287787562-b703609_18a74ce22e5_-63cc,0.300,1.297,48.146,0.000,0.000,224.775,Peanut
9,Parcel48652.691574041106-b703609_18a74ce22e5_-63d6,0.401,1.396,49.339,0.000,0.000,224.775,Peanut
9,Parcel33531.949410318586-b703609_18a74ce22e5_-63ce,0.311,1.307,48.271,0.000,0.000,224.775,Peanut
9,Parcel91810.50135976927-b703609_18a74ce22e5_-63d4,0.200,1.197,46.952,0.000,0.000,224.775,Peanut
9,Parcel43595.07433252966-b703609_18a74ce22e5_-63f5,0.222,1.219,47.218,0.000,0.000,224.775,Peanut
9,Parcel88240.10629164986-b703609_18a74ce22e5_-63e8,0.307,1.303,48.228,0.000,0.000,224.775,Peanut
9,Parcel50433.11371775658-b703609_18a74ce22e5_-63f0,0.172,1.007,44.675,0.000,0.000,0.000,NotAssigned
9,Parcel88735.22650171215-b703609_18a74ce22e5_-6447,0.363,1.016,44.773,0.000,0.000,0.000,NotAssigned
9,Parcel73934.24423995659-b703609_18a74ce22e5_-647b,0.456,1.019,44.820,0.000,0.000,0.000,NotAssigned
9,Parcel97093.37308358747-b703609_18a74ce22e5_-6451,0.390,1.017,44.787,0.000,0.000,0.000,NotAssigned
9,Parcel16747.732823107177-b703609_18a74ce22e5_-63b5,0.401,1.396,49.283,0.000,0.000,224.775,Peanut
9,Parcel57573.392706754166-b703609_18a74ce22e5_-63c1,0.349,1.344,48.665,0.000,0.000,224.775,Peanut
9,Parcel19523.504982264738-b703609_18a74ce22e5_-63d3,0.381,1.376,49.040,0.000,0.000,224.775,Peanut
9,Parcel15115.323889318433-b703609_18a74ce22e5_-6400,0.254,1.250,47.538,0.000,0.000,0.000,NotAssigned
9,Parcel96505.21371708105-b703609_18a74ce22e5_-63e9,0.491,1.485,50.350,0.000,0.000,0.000,NotAssigned
9,Parcel17723.503266675212-b703609_18a74ce22e5_-640a,0.492,1.486,50.361,0.000,0.000,0.000,NotAssigned
9,Parcel91840.49382462178-b703609_18a74ce22e5_-6444,0.264,1.011,44.666,0.000,0.000,0.000,NotAssigned
9,Parcel97577.43464515649-b703609_18a74ce22e5_-63db,0.489,1.021,44.781,0.000,0.000,0.000,NotAssigned
9,Parcel10719.01267166716-b703609_18a74ce22e5_-63e3,0.227,1.010,44.648,0.000,0.000,0.000,NotAssigned
9,Parcel45145.22462488448-b703609_18a74ce22e5_-644c,0.378,1.016,44.724,0.000,0.000,0.000,NotAssigned
9,Parcel90379.94955785916-b703609_18a74ce22e5_-6435,0.319,1.327,49.686,0.000,0.000,224.775,Peanut
9,Parcel25881.486706600197-b703609_18a74ce22e5_-6432,0.302,1.308,49.469,0.000,0.000,224.775,Peanut
9,Parcel84828.09504816719-b703609_18a74ce22e5_-63cd,0.474,1.486,51.601,0.000,0.000,224.775,Peanut
9,Parcel64754.0628738695-b703609_18a74ce22e5_-6406,0.438,1.448,51.147,0.000,0.000,224.775,Peanut
9,Parcel25106.8782307189-b703609_18a74ce22e5_-6409,0.152,1.008,45.864,0.000,0.000,224.775,Peanut
9,Parcel36932.769023614856-b703609_18a74ce22e5_-63e1,0.375,1.020,46.005,0.000,0.000,224.775,Peanut
9,Parcel96330.30705308114-b703609_18a74ce22e5_-63f6,0.491,1.026,46.078,0.000,0.000,224.775,Peanut
9,Parcel11460.448319261606-b703609_18a74ce22e5_-63ff,0.311,1.016,45.964,0.000,0.000,0.000,NotAssigned
9,Parcel42483.2865551447-b703609_18a74ce22e5_-63b3,0.215,1.208,46.530,0.000,0.000,224.775,Peanut
9,Parcel76867.0200158484-b703609_18a74ce22e5_-6430,0.416,1.404,48.882,0.000,0.000,224.775,Peanut
9,Parcel90973.97842898019-b703609_18a74ce22e5_-63c5,0.423,1.411,48.960,0.000,0.000,224.775,Peanut
9,Parcel35996.49099143147-b703609_18a74ce22e5_-642e,0.375,1.364,48.402,0.000,0.000,224.775,Peanut
9,Parcel37304.50950208859-b703609_18a74ce22e5_-6408,0.405,1.394,48.753,0.000,0.000,224.775,Peanut
9,Parcel23852.08438852734-b703609_18a74ce22e5_-642b,0.365,1.014,44.197,0.000,0.000,224.775,Peanut
9,Parcel97944.93676453405-b703609_18a74ce22e5_-6439,0.316,1.012,44.174,0.000,0.000,224.775,Peanut
9,Parcel93031.75988282367-b703609_18a74ce22e5_-63e0,0.375,1.014,44.201,0.000,0.000,0.000,NotAssigned
9,Parcel40936.87635118716-b703609_18a74ce22e5_-6404,0.221,1.008,44.131,0.000,0.000,0.000,NotAssigned
9,Parcel43339.592728428346-b703609_18a74ce22e5_-646a,0.441,1.017,44.232,0.000,0.000,0.000,NotAssigned
9,Parcel60737.88387113623-b703609_18a74ce22e5_-6419,0.382,1.015,44.204,0.000,0.000,0.000,NotAssigned
9,Parcel93837.90325852524-b703609_18a74ce22e5_-647a,0.114,1.004,44.082,0.000,0.000,0.000,NotAssigned
9,Parcel76972.82584473288-b703609_18a74ce22e5_-644b,0.201,1.008,44.122,0.000,0.000,0.000,NotAssigned
9,Parcel97942.62969818544-b703609_18a74ce22e5_-63bb,0.272,1.256,46.184,0.000,0.000,224.775,Peanut
9,Parcel97006.3412253413-b703609_18a74ce22e5_-6436,0.363,1.342,47.209,0.000,0.000,224.775,Peanut
9,Parcel37531.074688831686-b703609_18a74ce22e5_-63bf,0.476,1.449,48.499,0.000,0.000,224.775,Peanut
9,Parcel15727.571602812173-b703609_18a74ce22e5_-63d2,0.139,1.131,44.679,0.000,0.000,224.775,Peanut
9,Parcel34284.16133434047-b703609_18a74ce22e5_-63cf,0.412,1.389,47.770,0.000,0.000,224.775,Peanut
9,Parcel50921.41025520412-b703609_18a74ce22e5_-63d8,0.460,1.014,43.274,0.000,0.000,224.775,Peanut
9,Parcel28692.081647356015-b703609_18a74ce22e5_-6402,0.510,1.015,43.292,0.000,0.000,224.775,Peanut
9,Parcel9968.35677071789-b703609_18a74ce22e5_-6465,0.328,1.010,43.226,0.000,0.000,224.775,Peanut
9,Parcel64293.5658873466-b703609_18a74ce22e5_-6440,0.476,1.014,43.279,0.000,0.000,0.000,NotAssigned
9,Parcel44929.455872816994-b703609_18a74ce22e5_-63e5,0.471,1.014,43.278,0.000,0.000,0.000,NotAssigned
9,Parcel4613.448930863839-b703609_18a74ce22e5_-63fe,0.438,1.013,43.266,0.000,0.000,0.000,NotAssigned
9,Parcel45553.62131393117-b703609_18a74ce22e5_-645f,0.475,1.014,43.279,0.000,0.000,0.000,NotAssigned
9,Parcel67828.97787239037-b703609_18a74ce22e5_-645a,0.297,1.009,43.215,0.000,0.000,0.000,NotAssigned
9,Parcel23952.50645232203-b703609_18a74ce22e5_-6472,0.389,1.012,43.248,0.000,0.000,0.000,NotAssigned
9,Parcel29562.02643109368-b703609_18a74ce22e5_-641a,0.216,1.007,43.185,0.000,0.000,0.000,NotAssigned
9,Parcel38323.50756364177-b703609_18a74ce22e5_-63b9,0.387,1.406,51.586,0.000,0.000,224.775,Peanut
9,Parcel84162.51927340275-b703609_18a74ce22e5_-63c2,0.262,1.274,50.004,0.000,0.000,224.775,Peanut
9,Parcel84818.14114116784-b703609_18a74ce22e5_-63be,0.325,1.341,50.802,0.000,0.000,224.775,Peanut
9,Parcel24951.30540243693-b703609_18a74ce22e5_-6452,0.181,1.190,48.991,0.000,0.000,224.775,Peanut
9,Parcel13437.28526803749-b703609_18a74ce22e5_-6443,0.204,1.012,46.860,0.000,0.000,0.000,NotAssigned
9,Parcel68199.77949388174-b703609_18a74ce22e5_-6475,0.320,1.019,46.945,0.000,0.000,0.000,NotAssigned
9,Parcel53609.04252829758-b703609_18a74ce22e5_-640c,0.354,1.021,46.969,0.000,0.000,0.000,NotAssigned
9,Parcel62045.443789702236-b703609_18a74ce22e5_-6471,0.399,1.024,47.002,0.000,0.000,0.000,NotAssigned
9,Parcel26047.75982585611-b703609_18a74ce22e5_-63c9,0.224,1.191,42.743,0.000,0.000,224.775,Peanut
9,Parcel49696.1419373678-b703609_18a74ce22e5_-643a,0.238,1.204,42.893,0.000,0.000,224.775,Peanut
9,Parcel37726.31177992769-b703609_18a74ce22e5_-6455,0.330,1.282,43.833,0.000,0.000,224.775,Peanut
9,Parcel66074.20740060874-b703609_18a74ce22e5_-645e,0.374,1.320,44.287,0.000,0.000,0.000,NotAssigned
9,Parcel8928.74056887083-b703609_18a74ce22e5_-640f,0.252,1.002,40.469,0.000,0.000,0.000,NotAssigned
9,Parcel60872.363963670985-b703609_18a74ce22e5_-6468,0.329,1.003,40.477,0.000,0.000,0.000,NotAssigned
9,Parcel73523.71081020094-b703609_18a74ce22e5_-644f,0.271,1.002,40.471,0.000,0.000,0.000,NotAssigned
9,Parcel15015.275210904421-b703609_18a74ce22e5_-63c3,0.367,1.353,47.936,0.000,0.000,224.775,Peanut
9,Parcel31265.564524144283-b703609_18a74ce22e5_-6429,0.457,1.440,48.985,0.000,0.000,224.775,Peanut
9,Parcel62375.18851659638-b703609_18a74ce22e5_-6457,0.499,1.480,49.469,0.000,0.000,224.775,Peanut
9,Parcel89175.3744255459-b703609_18a74ce22e5_-6453,0.449,1.432,48.890,0.000,0.000,0.000,NotAssigned
9,Parcel60192.43428249143-b703609_18a74ce22e5_-63de,0.383,1.014,43.867,0.000,0.000,0.000,NotAssigned
9,Parcel21077.303044071326-b703609_18a74ce22e5_-63f9,0.235,1.008,43.804,0.000,0.000,0.000,NotAssigned
9,Parcel34592.11538862159-b703609_18a74ce22e5_-6414,0.242,1.009,43.807,0.000,0.000,0.000,NotAssigned
